car,track,frame,mode,draw,present,prepare,raster,blit,player,opponents,candidates,before,after,rows,total
6,1,21,0,125914,31476,26376,48605,13332,40174,48231,20,2240,2240,336,157390
6,1,21,1,141477,31436,26402,48623,12800,39711,48210,20,2240,1022,336,172913
6,1,22,0,134909,31484,26442,56170,14354,43210,53849,18,2016,2016,336,166393
6,1,22,1,134882,31468,26730,56224,14136,43526,53667,18,2016,1091,336,166350
6,1,23,0,109555,31449,19115,36079,8613,45859,25521,12,1344,1344,224,141004
6,1,23,1,111351,31508,19110,36061,8635,47059,25654,12,1344,761,224,142859
6,1,24,0,163398,31456,26411,63129,35761,54989,70405,75,8400,8400,336,194854
6,1,24,1,149348,31485,26382,63141,21964,50309,61272,75,8400,2034,336,180833
7,0,1,0,120176,31462,23679,46824,12637,36218,47009,24,2688,2688,336,151638
7,0,1,1,134075,31427,23705,46826,10568,35598,45592,24,2688,756,336,165502
7,0,2,0,120466,31421,23694,46861,13953,36885,47706,41,4592,4592,336,151887
7,0,2,1,117387,31469,23784,47071,10795,35839,45905,41,4592,879,336,148856
7,0,3,0,99314,31464,17132,29133,10807,39126,24528,38,4256,4256,224,130778
7,0,3,1,100624,31476,17168,29128,10157,39832,24618,38,4256,1270,224,132100
7,0,4,0,122238,31487,24147,44709,14470,36681,46735,37,4144,4144,336,153725
7,0,4,1,118841,31449,24143,44719,11280,35439,44793,37,4144,1118,336,150290
7,0,5,0,120158,31482,24058,45128,12709,36022,45972,27,3024,3024,336,151640
7,0,5,1,117902,31457,24081,45328,10087,34997,44592,27,3024,839,336,149359
7,0,6,0,119374,31454,24189,45440,12268,36541,45451,26,2912,2912,336,150828
7,0,6,1,131888,31456,24063,44884,9893,34780,44154,26,2912,804,336,163344
7,0,7,0,96848,31449,17334,28762,7564,36068,24349,33,3696,3696,224,128297
7,0,7,1,95545,31425,17374,28777,6154,35092,23984,33,3696,687,224,126970
7,0,8,0,123286,31456,24030,44761,18321,38957,48247,47,5264,5264,336,154742
7,0,8,1,126264,31476,24036,44777,16743,38442,48323,47,5264,1621,336,157740
7,0,9,0,135693,31480,24117,45697,15017,37623,47307,33,3696,3696,336,167173
7,0,9,1,133116,31479,24104,45740,12227,36249,45918,33,3696,1107,336,164595
7,0,10,0,133027,31491,24067,46886,13674,37260,47466,25,2800,2800,336,164518
7,0,10,1,130462,31492,24085,46887,11025,35959,46130,25,2800,780,336,161954
7,0,11,0,106348,31413,17379,29475,7379,36919,24047,18,2016,2016,224,137761
7,0,11,1,105176,31458,17367,29484,6242,35961,23890,18,2016,543,224,136634
7,0,12,0,139326,31416,24023,47208,13036,36529,47834,23,2576,2576,336,170742
7,0,12,1,120941,31479,24145,47161,10770,35854,46312,23,2576,753,336,152420
7,0,13,0,123313,31942,24097,47995,13746,37251,48684,23,2576,2576,336,155255
7,0,13,1,122220,31448,24362,48043,12187,37249,47440,23,2576,867,336,153668
7,0,14,0,129049,31505,24291,49387,16134,39728,51315,27,3024,3024,336,160554
7,0,14,1,124138,31484,24110,49316,14332,38740,49118,27,3024,1068,336,155622
7,0,15,0,101783,31656,17361,32331,10346,42003,24826,22,2464,2464,224,133439
7,0,15,1,100758,31451,17442,32320,9167,41067,24632,22,2464,958,224,132209
7,0,16,0,133555,31442,24150,54352,17270,42146,53722,25,2800,2800,336,164997
7,0,16,1,133130,31461,24302,54384,16837,42118,53507,25,2800,1224,336,164591
7,0,17,0,146781,31446,24006,52449,16366,40854,52055,25,2800,2800,336,178227
7,0,17,1,129414,31490,24121,52447,14713,40110,51265,25,2800,1083,336,160904
7,0,18,0,129912,31476,24093,51851,16529,40541,52028,26,2912,2912,336,161388
7,0,18,1,127359,31457,24084,51859,14163,39585,50616,26,2912,1039,336,158816
7,0,19,0,103426,31497,17393,32002,9562,40988,24727,21,2352,2352,224,134923
7,0,19,1,103580,31416,17418,32578,8702,42091,24711,21,2352,811,224,134996
7,0,20,0,132979,31425,24095,54221,19179,43041,54549,27,3024,3024,336,164404
7,0,20,1,129958,31470,24116,54244,16305,41851,52909,27,3024,1280,336,161428
7,0,21,0,153759,31442,24583,52640,28568,47070,58842,97,10864,10864,336,185201
7,0,21,1,143518,31447,24074,52610,18702,41786,53691,97,10864,1634,336,174965
7,0,22,0,155124,31496,24107,49453,34369,47880,60139,115,12880,12880,336,186620
7,0,22,1,159209,31439,24041,49496,22640,42446,53828,115,12880,3087,336,190648
7,0,23,0,111099,31451,17328,29923,12603,41556,25072,53,5936,5936,224,142550
7,0,23,1,106450,31434,17373,30176,7544,37582,24356,53,5936,1548,224,137884
7,0,24,0,140919,31487,24315,47762,27364,44083,56612,83,9296,9296,336,172406
7,0,24,1,126890,31507,24144,47199,14294,37661,48068,83,9296,1219,336,158397
7,1,1,0,148503,31454,23973,56043,28927,43018,66026,36,4032,4032,336,179957
7,1,1,1,139791,31969,23848,55939,21071,41767,59197,36,4032,1695,336,171760
7,1,2,0,141273,31460,23991,51343,24288,46330,53380,75,8400,8400,336,172733
7,1,2,1,149873,31443,23961,51366,17126,41217,51333,75,8400,2351,336,181316
7,1,3,0,103395,31460,17418,28140,7881,36148,24121,29,3248,3248,224,134855
7,1,3,1,103303,31487,17519,28407,7215,35776,24232,29,3248,807,224,134790
7,1,4,0,115600,31458,24534,38466,9114,33065,40322,23,2576,2576,336,147058
7,1,4,1,112168,31480,24241,37919,7864,31209,38911,23,2576,801,336,143648
7,1,5,0,119714,31670,24217,44403,13338,36495,45557,20,2240,2240,336,151384
7,1,5,1,120158,31484,24254,44374,12745,35961,45503,20,2240,1024,336,151642
7,1,6,0,126835,31460,24281,51298,14161,39235,50600,18,2016,2016,336,158295
7,1,6,1,126894,31465,24281,51717,14002,39294,50802,18,2016,1091,336,158359
7,1,7,0,102926,31439,17463,33737,8561,41819,24923,12,1344,1344,224,134365
7,1,7,1,103182,31421,17525,33723,8595,41912,24887,12,1344,761,224,134603
7,1,8,0,150093,31427,24284,57725,16149,42889,55370,16,1792,1792,336,181520
7,1,8,1,133848,31447,24318,57729,15640,42947,54841,16,1792,1066,336,165295
7,1,9,0,150796,31484,24384,56016,29039,43202,67446,36,4032,4032,336,182280
7,1,9,1,142240,31474,24270,56005,21543,42005,59906,36,4032,1695,336,173714
7,1,10,0,143135,31457,24242,51422,24455,46540,53670,75,8400,8400,336,174592
7,1,10,1,136814,31715,24232,51453,17346,41437,51689,75,8400,2353,336,168529
7,1,11,0,104165,31949,17462,28069,7986,36209,24150,29,3248,3248,224,136114
7,1,11,1,103612,31440,17495,28076,7270,35669,24009,29,3248,807,224,135052
7,1,12,0,113639,31485,24198,37930,8970,31666,39525,23,2576,2576,336,145124
7,1,12,1,112300,31480,24206,37958,7828,31207,38881,23,2576,802,336,143780
7,1,13,0,135541,31419,24315,44284,13335,36627,45413,20,2240,2240,336,166960
7,1,13,1,118872,31502,24253,44165,12708,35904,45316,20,2240,1022,336,150374
7,1,14,0,127316,31437,24342,51357,14759,39808,50753,18,2016,2016,336,158753
7,1,14,1,127475,31426,24274,51318,13936,39339,51435,18,2016,1091,336,158901
7,1,15,0,102581,31441,17495,33694,8574,41832,24921,12,1344,1344,224,134022
7,1,15,1,102745,31463,17506,33744,8553,41901,24872,12,1344,761,224,134208
7,1,16,0,135474,31493,24323,57780,16368,43141,55431,16,1792,1792,336,166967
7,1,16,1,133698,31480,24325,57747,15674,42977,54870,16,1792,1066,336,165178
7,1,17,0,148275,31457,24208,56003,28891,42897,66341,36,4032,4032,336,179732
7,1,17,1,141438,31472,24414,56509,21130,42193,59966,36,4032,1695,336,172910
7,1,18,0,141921,31439,24193,51476,24368,46467,53660,75,8400,8400,336,173360
7,1,18,1,134909,31444,24548,51429,17183,41604,51656,75,8400,2332,336,166353
7,1,19,0,104114,31447,17452,28126,7930,36212,24118,29,3248,3248,224,135561
7,1,19,1,119146,31429,17435,28158,7219,35675,24026,29,3248,807,224,150575
7,1,20,0,114946,31442,24372,37960,8958,31962,40567,23,2576,2576,336,146388
7,1,20,1,112239,31508,24169,37958,7824,31201,38847,23,2576,802,336,143747
7,1,21,0,120523,31492,24261,44256,13347,36462,45500,20,2240,2240,336,152015
7,1,21,1,119311,31432,24229,44280,12942,35946,45601,20,2240,1024,336,150743
7,1,22,0,128530,31442,24372,51793,14345,39841,50764,18,2016,2016,336,159972
7,1,22,1,127452,31442,24338,51281,14027,39363,50381,18,2016,1091,336,158894
7,1,23,0,104208,31456,17473,33707,8613,41844,24941,12,1344,1344,224,135664
7,1,23,1,104405,31487,17519,33700,8661,41915,24942,12,1344,761,224,135892
7,1,24,0,155657,31473,24219,57754,35653,50996,66729,75,8400,8400,336,187130
7,1,24,1,158235,31449,24186,58272,21816,46250,58126,75,8400,2034,336,189684
