car,track,frame,mode,draw,present,prepare,raster,blit,player,opponents,candidates,before,after,rows,total
6,1,19,1,106839,31469,19394,30233,6313,39050,24441,29,3248,803,224,138308
6,1,20,0,118628,31495,26737,41771,7757,34820,41566,23,2576,2576,336,150123
6,1,20,1,117126,31480,26717,41558,6532,34336,40592,23,2576,802,336,148606
6,1,21,0,126316,31483,26715,48677,12134,39962,48812,20,2240,2240,336,157799
6,1,21,1,150005,31490,27451,48666,11597,40161,47682,20,2240,1022,336,181495
6,1,22,0,133834,31493,26792,56198,12965,42879,53197,18,2016,2016,336,165327
6,1,22,1,133733,31471,26743,56225,12948,42943,53092,18,2016,1091,336,165204
6,1,23,0,109138,31446,19391,36653,7791,46126,25459,12,1344,1344,224,140584
6,1,23,1,109507,31468,19402,36069,7750,45544,25355,12,1344,761,224,140975
6,1,24,0,162204,31485,26785,63098,34327,54644,69683,75,8400,8400,336,193689
6,1,24,1,148287,31461,26781,63093,20473,49926,60540,75,8400,2034,336,179748
7,0,1,0,120546,31457,24201,46943,11263,37080,46629,24,2688,2688,336,152003
7,0,1,1,141507,31432,24115,46815,9102,35300,44839,24,2688,756,336,172939
7,0,2,0,119375,31423,24022,46844,12589,36506,47065,41,4592,4592,336,150798
7,0,2,1,116255,31452,24211,46847,9399,35371,45195,41,4592,879,336,147707
7,0,3,0,99235,31466,17398,29756,10146,39557,24631,38,4256,4256,224,130701
7,0,3,1,98901,31484,17356,29213,9482,38530,24233,38,4256,1270,224,130385
7,0,4,0,121088,31478,24411,44775,13068,36387,45993,37,4144,4144,336,152566
7,0,4,1,117697,31475,24490,44754,9754,35092,44027,37,4144,1118,336,149172
7,0,5,0,119276,31477,24414,45115,11205,35689,45162,27,3024,3024,336,150753
7,0,5,1,116477,31446,24438,45138,8519,34641,43572,27,3024,839,336,147923
7,0,6,0,117442,31961,24370,44912,10795,35640,44556,26,2912,2912,336,149403
7,0,6,1,139415,31450,24440,44930,8407,34497,43400,26,2912,804,336,170865
7,0,7,0,96291,31444,17587,28833,6645,35799,24164,33,3696,3696,224,127735
7,0,7,1,96482,31447,17831,28863,5359,35098,24947,33,3696,687,224,127929
7,0,8,0,122843,31477,24468,45087,17477,39200,47957,47,5264,5264,336,154320
7,0,8,1,121970,31447,24462,44801,15900,38487,46795,47,5264,1621,336,153417
7,0,9,0,134179,31473,24405,45733,13198,37183,46274,33,3696,3696,336,165652
7,0,9,1,132123,31483,24463,45796,10422,35840,44965,33,3696,1107,336,163606
7,0,10,0,131612,31457,24395,46907,11940,36827,46531,25,2800,2800,336,163069
7,0,10,1,129208,31467,24692,46918,9447,35620,45562,25,2800,780,336,160675
7,0,11,0,106391,31448,18287,29531,6453,37279,24012,18,2016,2016,224,137839
7,0,11,1,104585,31468,17631,29540,5284,35619,23734,18,2016,543,224,136053
7,0,12,0,146721,31446,24446,47166,11578,36254,47055,23,2576,2576,336,178167
7,0,12,1,121231,31469,24578,47268,9422,35909,46636,23,2576,753,336,152700
7,0,13,0,122255,31483,24380,48050,12419,37025,47951,23,2576,2576,336,153738
7,0,13,1,120722,31698,24500,48007,10727,36689,46667,23,2576,867,336,152420
7,0,14,0,126830,31483,24654,49817,14917,39695,49822,27,3024,3024,336,158313
7,0,14,1,123172,31475,24499,49368,13004,38501,48500,27,3024,1068,336,154647
7,0,15,0,101272,31446,17629,32353,9476,41749,24648,22,2464,2464,224,132718
7,0,15,1,100311,31455,17702,32327,8364,40820,24499,22,2464,958,224,131766
7,0,16,0,132760,31462,24457,54414,15872,41876,52988,25,2800,2800,336,164222
7,0,16,1,131316,31496,24461,54412,14900,41398,52496,25,2800,1224,336,162812
7,0,17,0,154417,31425,24369,52478,14961,40634,51297,25,2800,2800,336,185842
7,0,17,1,128327,31453,24456,52421,13309,39833,50470,25,2800,1083,336,159780
7,0,18,0,129933,31467,24572,51962,14895,40525,52164,26,2912,2912,336,161400
7,0,18,1,126506,31450,24436,51851,12734,39273,49863,26,2912,1039,336,157956
7,0,19,0,102981,31478,17665,32077,8732,40736,24625,21,2352,2352,224,134459
7,0,19,1,101092,31478,17667,32085,7795,39989,24452,21,2352,811,224,132570
7,0,20,0,131839,31466,24504,54222,17761,42747,53860,27,3024,3024,336,163305
7,0,20,1,128851,31486,24449,54250,14916,41605,52139,27,3024,1280,336,160337
7,0,21,0,151678,31448,24335,52638,26842,46681,57258,97,10864,10864,336,183126
7,0,21,1,142465,31454,24539,52687,17050,41567,52853,97,10864,1634,336,173919
7,0,22,0,153695,31445,24467,49445,32610,47465,59182,115,12880,12880,336,185140
7,0,22,1,166593,31435,24382,49475,20914,42058,52838,115,12880,3087,336,198028
7,0,23,0,110379,31442,17615,29966,11541,41173,24841,53,5936,5936,224,141821
7,0,23,1,106892,31449,17785,29996,6582,37219,25180,53,5936,1548,224,138341
7,0,24,0,137562,32024,24483,47241,25655,41983,55525,83,9296,9296,336,169586
7,0,24,1,125624,31468,24487,47242,12609,37259,47199,83,9296,1219,336,157092
7,1,1,0,147915,31448,24288,57020,27606,42653,66396,36,4032,4032,336,179363
7,1,1,1,138788,31463,24138,55972,19702,41423,58503,36,4032,1695,336,170251
7,1,2,0,140013,31470,24307,51311,22805,45919,52615,75,8400,8400,336,171483
7,1,2,1,157256,31477,24233,51349,15658,40856,50499,75,8400,2351,336,188733
7,1,3,0,102933,31463,17702,28135,7031,35842,24013,29,3248,3248,224,134396
7,1,3,1,103785,31676,17873,28256,6350,35589,24945,29,3248,807,224,135461
7,1,4,0,112982,31497,24460,37951,7630,31362,38800,23,2576,2576,336,144479
7,1,4,1,111175,31475,24469,37981,6534,30925,38204,23,2576,801,336,142650
7,1,5,0,118829,31480,24618,44391,12241,36297,45074,20,2240,2240,336,150309
7,1,5,1,119326,31487,24634,44384,11533,35734,44937,20,2240,1024,336,150813
7,1,6,0,126131,31484,24719,51547,12842,39072,50165,18,2016,2016,336,157615
7,1,6,1,125294,31463,24611,51284,12576,38970,49621,18,2016,1091,336,156757
7,1,7,0,102479,31450,17732,33765,7696,41532,24807,12,1344,1344,224,133929
7,1,7,1,102687,31464,17776,33795,7710,41608,24769,12,1344,761,224,134151
7,1,8,0,157389,31489,24555,57812,14653,42584,54561,16,1792,1792,336,188878
7,1,8,1,134198,31462,24801,58105,14211,43109,55315,16,1792,1066,336,165660
7,1,9,0,148861,31475,24532,56042,27634,42627,65707,36,4032,4032,336,180336
7,1,9,1,140736,31444,24603,56041,19784,41693,58858,36,4032,1695,336,172180
7,1,10,0,141868,31456,24608,51444,22884,46143,52914,75,8400,8400,336,173324
7,1,10,1,135647,31479,24547,51433,15803,41053,50848,75,8400,2353,336,167126
7,1,11,0,103503,31470,17630,28137,6969,35797,23922,29,3248,3248,224,134973
7,1,11,1,103309,31471,17682,28111,6337,35307,23804,29,3248,807,224,134780
7,1,12,0,113197,31477,24620,37933,7696,31393,38979,23,2576,2576,336,144674
7,1,12,1,111352,31471,24618,37879,6514,30875,38255,23,2576,802,336,142823
7,1,13,0,144490,31445,24746,44259,12272,37433,45142,20,2240,2240,336,175935
7,1,13,1,118081,31464,24603,44200,11579,35722,44778,20,2240,1022,336,149545
7,1,14,0,125534,31436,24640,51247,12875,38968,49914,18,2016,2016,336,156970
7,1,14,1,125961,31470,24750,51890,12597,39615,49753,18,2016,1091,336,157431
7,1,15,0,102116,31449,17704,33757,7703,41515,24795,12,1344,1344,224,133565
7,1,15,1,102302,31460,17800,33734,7720,41635,24717,12,1344,761,224,133762
7,1,16,0,134091,31479,24600,57796,14643,42551,54615,16,1792,1792,336,165570
7,1,16,1,132580,31449,24621,57787,14172,42668,54062,16,1792,1066,336,164029
7,1,17,0,147195,31496,24546,56052,27520,42560,65682,36,4032,4032,336,178691
7,1,17,1,140162,31469,24597,56547,19795,41663,59403,36,4032,1695,336,171631
7,1,18,0,140687,31436,24594,51451,22828,46103,52891,75,8400,8400,336,172123
7,1,18,1,134648,31649,24526,51462,15705,41020,51917,75,8400,2332,336,166297
7,1,19,0,103583,31427,17685,28106,7061,35859,24404,29,3248,3248,224,135010
7,1,19,1,127015,31457,17681,28132,6314,35301,23822,29,3248,807,224,158472
7,1,20,0,112529,31489,24558,37932,7688,31412,38885,23,2576,2576,336,144018
7,1,20,1,111186,31472,24567,37936,6517,30894,38246,23,2576,802,336,142658
7,1,21,0,120006,31473,24836,44326,12108,36288,45110,20,2240,2240,336,151479
7,1,21,1,118133,31473,24624,44292,11510,35711,44839,20,2240,1024,336,149606
7,1,22,0,126756,31456,24679,51292,12854,38985,49960,18,2016,2016,336,158212
7,1,22,1,126440,31456,24657,51297,12622,39028,49667,18,2016,1091,336,157896
7,1,23,0,103823,31450,17734,33757,7720,41537,24821,12,1344,1344,224,135273
7,1,23,1,103947,31425,17780,33741,7786,41614,24760,12,1344,761,224,135372
7,1,24,0,156282,31442,24742,58053,34273,52106,66274,75,8400,8400,336,187724
7,1,24,1,165278,31448,24495,57841,20358,45920,56904,75,8400,2034,336,196726
